asv_key,kingdom,phylum,class,order,family,genus,species,accession,name,unique_name,query_length,align_length,pident,nident,score,length_ratio
asv_56470,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Scardovia,Scardovia_inopinata,NR_043451.1,Scardovia_inopinata;334;99.401,Scardovia_inopinata,334,334,99.401,332,328,1
asv_56474,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,Clostridium_tertium,NR_037086.1,Clostridium_tertium;331;99.698,Clostridium_tertium,331,331,99.698,330,328,1
asv_56477,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Erysipelatoclostridium,[Clostridium]_innocuum,NR_029164.1,[Clostridium]_innocuum;243;99.588,[Clostridium]_innocuum,330,243,99.588,242,240,1.35802
asv_56480,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Parascardovia,Parascardovia_denticolens,NR_029138.1,Parascardovia_denticolens;334;98.802,Parascardovia_denticolens,334,334,98.802,330,322,1
asv_56493,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter_cloacae,NR_028912.1,Citrobacter_youngae;Enterobacter_cloacae;Klebsiella_pneumoniae;Klebsiella_quasipneumoniae;Kosakonia_oryzae;Kosakonia_radicincitans;329;91.489,Enterobacter_cloacae,331,329,91.489,301,245,1.00608
asv_56497,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus_oligofermentans,NR_043148.1,Lactobacillus_brantae;Lactobacillus_nasuensis;Lactobacillus_nenjiangensis;Lactobacillus_oligofermentans;315;92.381,Lactobacillus_oligofermentans,332,315,92.381,291,243,1.05397
asv_56498,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus_aureus,NR_036828.1,Staphylococcus_aureus;Staphylococcus_capitis;Staphylococcus_caprae;Staphylococcus_epidermidis;Staphylococcus_haemolyticus;Staphylococcus_hominis;Staphylococcus_lugdunensis;Staphylococcus_pasteuri;Staphylococcus_petrasii;Staphylococcus_saccharolyticus;Staphylococcus_simiae;Staphylococcus_warneri;244;100,Staphylococcus_aureus,331,244,100,244,244,1.35656
asv_56538,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,[Ruminococcus]_gnavus,NR_036800.1,[Ruminococcus]_gnavus;331;97.885,[Ruminococcus]_gnavus,331,331,97.885,324,310,1
asv_56543,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus_aureus,NR_036828.1,Staphylococcus_aureus;Staphylococcus_capitis;Staphylococcus_caprae;Staphylococcus_epidermidis;Staphylococcus_haemolyticus;Staphylococcus_hominis;Staphylococcus_lugdunensis;Staphylococcus_pasteuri;Staphylococcus_petrasii;Staphylococcus_saccharolyticus;Staphylococcus_simiae;Staphylococcus_warneri;245;99.184,Staphylococcus_aureus,328,245,99.184,243,239,1.33878
asv_56548,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella_disiens,NR_029149.1,Prevotella_disiens;327;100,Prevotella_disiens,327,327,100,327,327,1
asv_56549,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Erysipelatoclostridium,[Clostridium]_innocuum,NR_029164.1,[Clostridium]_innocuum;243;99.177,[Clostridium]_innocuum,330,243,99.177,241,237,1.35802
asv_56551,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Erysipelatoclostridium,[Clostridium]_innocuum,NR_029164.1,[Clostridium]_innocuum;323;93.189,[Clostridium]_innocuum,329,323,93.189,301,254,1.01858
asv_56557,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus_salivarius,NR_028725.2,Lactobacillus_hayakitensis;Lactobacillus_salivarius;329;96.657,Lactobacillus_salivarius,332,329,96.657,318,296,1.00912
asv_56560,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Fusicatenibacter,Fusicatenibacter_saccharivorans,NR_114326.1,Fusicatenibacter_saccharivorans;331;97.281,Fusicatenibacter_saccharivorans,331,331,97.281,322,304,1
asv_56578,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,Ruminococcus_faecis,NR_116747.1,Ruminococcus_faecis;331;97.885,Ruminococcus_faecis,331,331,97.885,324,310,1
asv_56586,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus_salivarius,NR_028725.2,Lactobacillus_salivarius;315;100,Lactobacillus_salivarius,332,315,100,315,315,1.05397
asv_56595,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,Blautia_caecimuris,NR_144607.1,Blautia_caecimuris;244;100,Blautia_caecimuris,331,244,100,244,244,1.35656
asv_56597,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,Blautia_wexlerae,NR_044054.1,Blautia_wexlerae;244;100,Blautia_wexlerae,331,244,100,244,244,1.35656
asv_56780,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia,Roseburia_intestinalis,NR_027557.1,Roseburia_intestinalis;331;99.396,Roseburia_intestinalis,331,331,99.396,329,325,1
asv_56868,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus_anginosus,NR_112705.1,Streptococcus_anginosus;331;96.073,Streptococcus_anginosus,331,331,96.073,318,292,1
asv_56883,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Frisingicoccus,Frisingicoccus_caecimuris,NR_144612.1,Frisingicoccus_caecimuris;332;98.193,Frisingicoccus_caecimuris,332,332,98.193,326,314,1
asv_56892,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Longibaculum,Longibaculum_muris,NR_144615.1,Longibaculum_muris;329;90.274,Longibaculum_muris,331,329,90.274,297,227,1.00608
asv_56893,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,[Ruminococcus]_torques,NR_036777.1,[Ruminococcus]_torques;331;98.187,[Ruminococcus]_torques,331,331,98.187,325,317,1
asv_56953,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus_dextrinicus,NR_036861.1,Lactobacillus_dextrinicus;332;96.988,Lactobacillus_dextrinicus,332,332,96.988,322,303,1
asv_56960,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus_faecium,NR_113903.1,Enterococcus_casseliflavus;Enterococcus_durans;Enterococcus_faecium;Enterococcus_gallinarum;Enterococcus_hirae;Enterococcus_lactis;Enterococcus_mundtii;Enterococcus_ratti;Enterococcus_saccharolyticus;333;95.796,Enterococcus_faecium,332,333,95.796,319,290,0.996997
asv_56961,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas_savastanoi,NR_117822.1,Pseudomonas_caricapapayae;Pseudomonas_caspiana;Pseudomonas_koreensis;Pseudomonas_savastanoi;Pseudomonas_tremae;331;100,Pseudomonas_savastanoi,331,331,100,331,331,1
asv_56966,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia_coli,NR_024570.1,Brenneria_alni;Escherichia_coli;Escherichia_fergusonii;Pseudescherichia_vulneris;Shigella_boydii;Shigella_flexneri;Shigella_sonnei;244;100,Escherichia_coli,331,244,100,244,244,1.35656
asv_56985,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhodobiaceae,Amorphus,Amorphus_coralli,NR_043544.1,Amorphus_coralli;252;82.54,Amorphus_coralli,326,252,82.54,208,119,1.29365
asv_56990,Bacteria,Firmicutes,Tissierellia,Tissierellales,Peptoniphilaceae,Anaerococcus,Anaerococcus_nagyae,NR_146835.1,Anaerococcus_nagyae;327;100,Anaerococcus_nagyae,327,327,100,327,327,1
asv_56992,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus_faecalis,NR_040789.1,Enterococcus_canintestini;Enterococcus_canis;Enterococcus_dispar;Enterococcus_durans;Enterococcus_faecalis;Enterococcus_faecium;Enterococcus_hirae;Enterococcus_lactis;Enterococcus_mundtii;Enterococcus_olivae;Enterococcus_ratti;Enterococcus_rivorum;Enterococcus_saigonensis;Enterococcus_villorum;245;99.184,Enterococcus_faecalis,328,245,99.184,243,239,1.33878
asv_57019,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Clavibacter,Clavibacter_michiganensis,NR_025976.1,Clavibacter_michiganensis;333;100,Clavibacter_michiganensis,333,333,100,333,333,1
asv_57024,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus_villorum,NR_036921.1,Enterococcus_caccae;Enterococcus_crotali;Enterococcus_haemoperoxidus;Enterococcus_moraviensis;Enterococcus_phoeniculicola;Enterococcus_plantarum;Enterococcus_quebecensis;Enterococcus_rotai;Enterococcus_silesiacus;Enterococcus_termitis;Enterococcus_thailandicus;Enterococcus_ureasiticus;Enterococcus_ureilyticus;Enterococcus_villorum;327;92.049,Enterococcus_villorum,328,327,92.049,301,246,1.00306
asv_57027,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Scardovia,Scardovia_inopinata,NR_043451.1,Scardovia_inopinata;334;99.701,Scardovia_inopinata,334,334,99.701,333,331,1
asv_57056,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Holdemanella,Holdemanella_biformis,NR_044731.2,Holdemanella_biformis;327;96.33,Holdemanella_biformis,324,327,96.33,315,289,0.990826
asv_57090,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium_reuteri,NR_113313.1,Bifidobacterium_reuteri;328;92.073,Bifidobacterium_reuteri,331,328,92.073,302,249,1.00915
asv_57091,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus_italicus,NR_025625.1,Enterococcus_italicus;333;92.492,Enterococcus_italicus,332,333,92.492,308,257,0.996997
asv_57092,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Breznakia,Breznakia_blatticola,NR_146686.1,Breznakia_blatticola;323;92.57,Breznakia_blatticola,323,323,92.57,299,251,1
asv_57098,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Erysipelatoclostridium,[Clostridium]_innocuum,NR_029164.1,[Clostridium]_innocuum;258;98.062,[Clostridium]_innocuum,330,258,98.062,253,243,1.27907
asv_57108,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Breznakia,Breznakia_blatticola,NR_146686.1,Breznakia_blatticola;324;93.21,Breznakia_blatticola,323,324,93.21,302,257,0.996914
asv_57137,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus_faecium,NR_113903.1,Enterococcus_durans;Enterococcus_faecium;Enterococcus_hirae;Enterococcus_lactis;Enterococcus_mundtii;Enterococcus_ratti;333;96.697,Enterococcus_faecium,332,333,96.697,322,299,0.996997
asv_57162,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus_anginosus,NR_112705.1,Streptococcus_anginosus;331;95.77,Streptococcus_anginosus,331,331,95.77,317,289,1
asv_57182,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Varibaculum,Varibaculum_anthropi,NR_146831.1,Varibaculum_anthropi;332;100,Varibaculum_anthropi,332,332,100,332,332,1
asv_57184,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Akkermansiaceae,Akkermansia,Akkermansia_muciniphila,NR_074436.1,Akkermansia_muciniphila;334;89.82,Akkermansia_muciniphila,332,334,89.82,300,229,0.994012
asv_57189,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Rothia,Rothia_endophytica,NR_109752.1,Rothia_endophytica;333;99.399,Rothia_endophytica,333,333,99.399,331,327,1
asv_57204,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,Blautia_luti,NR_114315.1,Blautia_luti;Blautia_wexlerae;248;99.194,Blautia_luti,328,248,99.194,246,242,1.32258
asv_57241,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus_salivarius,NR_042776.1,Streptococcus_salivarius;Streptococcus_thermophilus;Streptococcus_vestibularis;332;90.663,Streptococcus_salivarius,330,332,90.663,301,237,0.993976
asv_57245,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus_salivarius,NR_042776.1,Streptococcus_salivarius;Streptococcus_thermophilus;Streptococcus_vestibularis;332;93.675,Streptococcus_salivarius,330,332,93.675,311,267,0.993976
asv_57253,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus_oralis,NR_042927.1,Streptococcus_cristatus;Streptococcus_lactarius;Streptococcus_mitis;Streptococcus_oralis;Streptococcus_peroris;331;93.958,Streptococcus_oralis,330,331,93.958,311,270,0.996979
asv_57256,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,Blautia_schinkii,NR_026312.1,Blautia_schinkii;314;91.72,Blautia_schinkii,330,314,91.72,288,235,1.05096
asv_57260,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,Microbacterium_hominis,NR_042480.1,Microbacterium_flavum;Microbacterium_hominis;333;100,Microbacterium_hominis,333,333,100,333,333,1
asv_57263,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,[Ruminococcus]_gnavus,NR_036800.1,[Ruminococcus]_gnavus;333;97.297,[Ruminococcus]_gnavus,331,333,97.297,324,304,0.993994
asv_57270,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia_coli,NR_024570.1,Brenneria_alni;Escherichia_coli;Escherichia_fergusonii;Pseudescherichia_vulneris;Shigella_boydii;Shigella_flexneri;Shigella_sonnei;244;99.59,Escherichia_coli,328,244,99.59,243,241,1.34426
asv_57290,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus_anginosus,NR_112705.1,Streptococcus_anginosus;327;93.578,Streptococcus_anginosus,331,327,93.578,306,263,1.01223
asv_57300,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides_sartorii,NR_113195.1,Bacteroides_sartorii;328;99.39,Bacteroides_sartorii,328,328,99.39,326,322,1
asv_57346,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus_salivarius,NR_042776.1,Streptococcus_salivarius;Streptococcus_thermophilus;Streptococcus_vestibularis;325;93.538,Streptococcus_salivarius,327,325,93.538,304,260,1.00615
asv_57351,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Murimonas,Murimonas_intestini,NR_134772.1,Murimonas_intestini;331;93.353,Murimonas_intestini,330,331,93.353,309,264,0.996979
asv_57360,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus_anginosus,NR_112705.1,Streptococcus_anginosus;337;91.988,Streptococcus_anginosus,330,337,91.988,310,250,0.979228
asv_57365,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus_faecium,NR_113903.1,Enterococcus_casseliflavus;Enterococcus_durans;Enterococcus_faecium;Enterococcus_gallinarum;Enterococcus_hirae;Enterococcus_lactis;Enterococcus_mundtii;Enterococcus_ratti;Enterococcus_saccharolyticus;332;96.988,Enterococcus_faecium,332,332,96.988,322,302,1
asv_57371,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus_casei,NR_041893.1,Lactobacillus_casei;Lactobacillus_paracasei;Lactobacillus_zeae;341;91.496,Lactobacillus_casei,331,341,91.496,312,245,0.970675
asv_57381,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Murimonas,Murimonas_intestini,NR_134772.1,Murimonas_intestini;327;93.578,Murimonas_intestini,331,327,93.578,306,263,1.01223
asv_57392,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,Blautia_luti,NR_114315.1,Blautia_luti;315;91.746,Blautia_luti,330,315,91.746,289,235,1.04762
asv_57396,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,Blautia_wexlerae,NR_044054.1,Blautia_wexlerae;335;91.642,Blautia_wexlerae,330,335,91.642,307,247,0.985075
asv_57403,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium_vitaeruminis,NR_104974.1,Corynebacterium_vitaeruminis;333;100,Corynebacterium_vitaeruminis,333,333,100,333,333,1
asv_57535,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnoclostridium,[Clostridium]_bolteae,NR_113410.1,[Clostridium]_bolteae;331;99.698,[Clostridium]_bolteae,331,331,99.698,330,328,1
asv_57605,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Erysipelatoclostridium,[Clostridium]_innocuum,NR_029164.1,[Clostridium]_innocuum;318;99.686,[Clostridium]_innocuum,323,318,99.686,317,315,1.01572
asv_57693,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Paludicola,Paludicola_psychrotolerans,NR_158111.1,Paludicola_psychrotolerans;330;95.758,Paludicola_psychrotolerans,330,330,95.758,316,288,1
asv_57723,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus_villorum,NR_036921.1,Enterococcus_villorum;326;92.638,Enterococcus_villorum,328,326,92.638,302,252,1.00613
asv_57733,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,Blautia_caecimuris,NR_144607.1,Blautia_caecimuris;332;93.373,Blautia_caecimuris,328,332,93.373,310,264,0.987952
asv_57863,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Erysipelatoclostridium,Erysipelatoclostridium_ramosum,NR_029247.1,Erysipelatoclostridium_ramosum;327;99.694,Erysipelatoclostridium_ramosum,327,327,99.694,326,324,1
asv_57941,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella_dispar,NR_041879.1,Veillonella_dispar;331;99.698,Veillonella_dispar,331,331,99.698,330,328,1
asv_58074,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,Ruminococcus_champanellensis,NR_102884.1,Ruminococcus_champanellensis;331;96.677,Ruminococcus_champanellensis,331,331,96.677,320,298,1
asv_58294,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Frisingicoccus,Frisingicoccus_caecimuris,NR_144612.1,Frisingicoccus_caecimuris;332;94.88,Frisingicoccus_caecimuris,332,332,94.88,315,281,1
asv_58343,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,Treponema_succinifaciens,NR_074755.1,Treponema_succinifaciens;328;100,Treponema_succinifaciens,328,328,100,328,328,1
asv_58432,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter_hominis,NR_025377.1,Campylobacter_hominis;331;100,Campylobacter_hominis,331,331,100,331,331,1
asv_58451,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,Blautia_hansenii,NR_104687.1,Blautia_hansenii;331;96.677,Blautia_hansenii,331,331,96.677,320,298,1
asv_58471,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,Blautia_obeum,NR_118692.1,Blautia_obeum;Fusicatenibacter_saccharivorans;331;95.468,Blautia_obeum,331,331,95.468,316,286,1
asv_58492,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Faecalicatena,Faecalicatena_orotica,NR_114392.1,Faecalicatena_orotica;Falcatimonas_natans;332;95.783,Faecalicatena_orotica,331,332,95.783,318,289,0.996988
asv_58512,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter_cloacae,NR_044978.1,Enterobacter_cloacae;Klebsiella_pneumoniae;Klebsiella_quasipneumoniae;329;98.48,Enterobacter_cloacae,331,329,98.48,324,314,1.00608
asv_58647,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus_rhamnosus,NR_113332.1,Lactobacillus_rhamnosus;332;94.277,Lactobacillus_rhamnosus,331,332,94.277,313,274,0.996988
asv_58794,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,Blautia_luti,NR_041960.1,Blautia_luti;332;97.59,Blautia_luti,331,332,97.59,324,311,0.996988
asv_58945,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus_apis,NR_125702.1,Lactobacillus_apis;247;80.162,Lactobacillus_apis,326,247,80.162,198,96,1.31984
asv_58996,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,[Ruminococcus]_gnavus,NR_036800.1,[Ruminococcus]_gnavus;331;97.885,[Ruminococcus]_gnavus,331,331,97.885,324,310,1
asv_59012,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,[Ruminococcus]_gnavus,NR_036800.1,[Ruminococcus]_gnavus;331;98.792,[Ruminococcus]_gnavus,331,331,98.792,327,319,1
asv_59040,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Faecalimonas,Faecalimonas_umbilicata,NR_156907.1,Faecalimonas_umbilicata;331;99.698,Faecalimonas_umbilicata,331,331,99.698,330,328,1
asv_59073,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,Ruminococcus_faecis,NR_116747.1,Ruminococcus_faecis;331;99.698,Ruminococcus_faecis,331,331,99.698,330,328,1
asv_59075,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,[Ruminococcus]_gnavus,NR_036800.1,[Ruminococcus]_gnavus;331;96.375,[Ruminococcus]_gnavus,331,331,96.375,319,295,1
asv_59185,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Curtobacterium,Curtobacterium_flaccumfaciens,NR_025467.1,Curtobacterium_flaccumfaciens;Curtobacterium_herbarum;333;100,Curtobacterium_flaccumfaciens,333,333,100,333,333,1
asv_59230,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus_salivarius,NR_042776.1,Streptococcus_salivarius;Streptococcus_thermophilus;Streptococcus_vestibularis;325;95.077,Streptococcus_salivarius,327,325,95.077,309,275,1.00615
