asv_key,sampleid,count,count_relative
asv_587,2550A,21777,0.24432302652246107
asv_60626,2550A,3,3.365794551900552e-5
asv_68625,2550A,271,0.00304043441188349
asv_569,2550A,42,4.7121123726607725e-4
asv_4,2550A,7963,0.08933940672261365
asv_55,2550A,5,5.60965758650092e-5
asv_249,2550A,7127,0.07996005923798412
asv_681,2550A,186,0.00208679262217834
asv_756,2550A,12,1.3463178207602207e-4
asv_931,2550A,7,7.853520621101288e-5
asv_346,2550A,16140,0.1810797468922497
asv_1,2550A,19,2.1316698828703496e-4
asv_28548,2550A,58,6.507202800341067e-4
asv_28,2550A,2,2.243863034600368e-5
asv_25599,2550A,6,6.731589103801104e-5
asv_1003,2550A,31,3.4779877036305706e-4
asv_25,2550A,4,4.487726069200736e-5
asv_48,2550A,3,3.365794551900552e-5
asv_1894,2550A,5,5.60965758650092e-5
asv_83646,2550A,56,6.282816496881031e-4
asv_652,2550A,103,0.00115558946281918
asv_324,2550A,3,3.365794551900552e-5
asv_295367,2550A,26,2.9170219449804784e-4
asv_43,2550A,5,5.60965758650092e-5
asv_69623,2550A,25,2.80482879325046e-4
asv_15419,2550A,35,3.926760310550644e-4
asv_8142,2550A,4,4.487726069200736e-5
asv_112,2550A,10,1.121931517300184e-4
asv_133930,2550A,26,2.9170219449804784e-4
asv_26152,2550A,27,3.0292150967104966e-4
asv_330,2550A,6,6.731589103801104e-5
asv_3436,2550A,13,1.4585109724902392e-4
asv_891,2550A,5,5.60965758650092e-5
asv_550019,2550A,10,1.121931517300184e-4
asv_8,2550A,14,1.5707041242202577e-4
asv_22403,2550A,15,1.682897275950276e-4
asv_28468,2550A,20,2.243863034600368e-4
asv_550100,2550A,19,2.1316698828703496e-4
asv_69519,2550A,30,3.365794551900552e-4
asv_200197,2550A,13,1.4585109724902392e-4
asv_15,2550B,59362,0.678066387956046
asv_9,2550B,40,4.5690265688894983e-4
asv_114058,2550B,10,1.1422566422223746e-4
asv_16319,2550B,11,1.256482306444612e-4
asv_76478,2550B,26,2.9698672697781736e-4
asv_76125,2550B,24,2.741415941333699e-4
asv_27,2550B,2,2.284513284444749e-5
asv_113918,2550B,10,1.1422566422223746e-4
asv_113882,2550B,9,1.028030978000137e-4
asv_15645,2550B,4,4.569026568889498e-5
asv_1133,2550B,15,1.713384963333562e-4
asv_92504,2550B,8,9.138053137778996e-5
asv_29176,2550B,6,6.853539853334247e-5
asv_273345,2550B,10,1.1422566422223746e-4
asv_2,2550B,5,5.711283211111873e-5
asv_28697,2550B,7,7.995796495556621e-5
asv_382561,2550B,17,1.9418362917780367e-4
asv_434,2550B,23815,0.2720284193452585
asv_92690,2550B,5,5.711283211111873e-5
asv_111,2550B,3,3.4267699266671235e-5
asv_338841,2550B,5,5.711283211111873e-5
asv_282316,2550B,11,1.256482306444612e-4
asv_15344,2550B,2752,0.03143490279395974
asv_56108,2550B,10,1.1422566422223746e-4
asv_294564,2550B,10,1.1422566422223746e-4
asv_550553,2550B,10,1.1422566422223746e-4
asv_550601,2550B,9,1.028030978000137e-4
asv_193052,2550B,9,1.028030978000137e-4
asv_241,2550B,6,6.853539853334247e-5
asv_459332,2550B,7,7.995796495556621e-5
asv_550706,2550B,7,7.995796495556621e-5
asv_550707,2550B,7,7.995796495556621e-5
asv_1027,2550B,3,3.4267699266671235e-5
asv_89,2550B,3,3.4267699266671235e-5
asv_249698,2550B,4,4.569026568889498e-5
asv_114150,2550B,3,3.4267699266671235e-5
asv_72,2550B,1,1.1422566422223746e-5
asv_15488,2550B,55,6.28241153222306e-4
asv_550991,2550B,2,2.284513284444749e-5
asv_550992,2550B,2,2.284513284444749e-5
asv_550993,2550B,2,2.284513284444749e-5
asv_47,2550B,6,6.853539853334247e-5
asv_28318,2550B,2,2.284513284444749e-5
asv_6,2550B,109,0.00124505974002238
asv_56,2550B,3,3.4267699266671235e-5
asv_36,2550B,15,1.713384963333562e-4
asv_10491,2550B,2,2.284513284444749e-5
asv_33,2550B,5,5.711283211111873e-5
asv_17933,2550B,67,7.653119502889909e-4
asv_587,2550B,125,0.00142782080277796
asv_196,2550B,1,1.1422566422223746e-5
asv_4,2550B,60,6.853539853334248e-4
asv_10850,2550B,89,0.00101660841157791
asv_49,2550B,3,3.4267699266671235e-5
asv_249,2550B,42,4.797477897333973e-4
asv_472,2550B,1,1.1422566422223746e-5
asv_29588,2550B,1,1.1422566422223746e-5
asv_30718,2550B,36,4.112123912000548e-4
asv_346,2550B,76,8.681150480890046e-4
asv_1,2550B,11,1.256482306444612e-4
asv_6687,2550B,1,1.1422566422223746e-5
asv_28548,2550B,58,6.625088524889772e-4
asv_55715,2550B,38,4.340575240445023e-4
asv_11506,2550B,2,2.284513284444749e-5
asv_549723,2550B,24,2.741415941333699e-4
asv_18,2550B,6,6.853539853334247e-5
asv_60636,2550B,25,2.8556416055559365e-4
asv_1484,2550B,5,5.711283211111873e-5
asv_27220,2550B,26,2.9698672697781736e-4
asv_83646,2550B,29,3.312544262444886e-4
asv_652,2550B,2,2.284513284444749e-5
asv_54956,2550B,3,3.4267699266671235e-5
asv_30759,2550B,18,2.056061956000274e-4
asv_295367,2550B,26,2.9698672697781736e-4
asv_76296,2550B,41,4.683252233111735e-4
asv_64115,2550B,19,2.1702876202225115e-4
asv_21238,2550B,11,1.256482306444612e-4
asv_177,2550B,6,6.853539853334247e-5
asv_69623,2550B,23,2.6271902771114617e-4
asv_15419,2550B,25,2.8556416055559365e-4
asv_133930,2550B,28,3.1983185982226484e-4
asv_16330,2550B,23,2.6271902771114617e-4
asv_21152,2550B,14,1.5991592991113242e-4
asv_26152,2550B,23,2.6271902771114617e-4
asv_15561,2550B,18,2.056061956000274e-4
asv_64276,2550B,5,5.711283211111873e-5
asv_22403,2550B,15,1.713384963333562e-4
asv_35818,2550B,21,2.3987389486669863e-4
asv_28468,2550B,13,1.4849336348890868e-4
asv_114029,2550B,8,9.138053137778996e-5
asv_550100,2550B,12,1.3707079706668494e-4
asv_200197,2550B,17,1.9418362917780367e-4
asv_28,2550C,5,5.900610123086727e-5
asv_273345,2550C,20,2.360244049234691e-4
asv_216,2550C,1,1.1801220246173454e-5
asv_273071,2550C,19,2.2422318467729563e-4
asv_2769,2550C,4,4.720488098469382e-5
asv_656130,2550C,18,2.1242196443112217e-4
asv_1968,2550C,17,2.0062074418494873e-4
asv_656158,2550C,17,2.0062074418494873e-4
asv_249098,2550C,17,2.0062074418494873e-4
asv_4657,2550C,8,9.440976196938763e-5
asv_593184,2550C,7,8.260854172321419e-5
asv_325666,2550C,15,1.770183036926018e-4
asv_21303,2550C,14,1.6521708344642837e-4
asv_69422,2550C,14,1.6521708344642837e-4
asv_352768,2550C,14,1.6521708344642837e-4
asv_49,2550C,5,5.900610123086727e-5
asv_174,2550C,108,0.00127453178658673
asv_656282,2550C,13,1.534158632002549e-4
asv_656283,2550C,13,1.534158632002549e-4
asv_68,2550C,5,5.900610123086727e-5
asv_630010,2550C,13,1.534158632002549e-4
asv_656285,2550C,13,1.534158632002549e-4
asv_113918,2550C,12,1.4161464295408144e-4
asv_120403,2550C,277,0.00326893800819004
asv_656337,2550C,11,1.29813422707908e-4
asv_656338,2550C,11,1.29813422707908e-4
asv_56,2550C,2,2.360244049234691e-5
asv_2474,2550C,98,0.00115651958412499
asv_43,2550C,18,2.1242196443112217e-4
asv_25,2550C,8,9.440976196938763e-5
asv_569,2550C,47,5.546573515701524e-4
asv_136539,2550C,7,8.260854172321419e-5
asv_134052,2550C,7,8.260854172321419e-5
asv_56990,2550C,6,7.080732147704072e-5
asv_17553,2550C,1,1.1801220246173454e-5
asv_198018,2550C,5,5.900610123086727e-5
asv_247,2550C,5,5.900610123086727e-5
asv_656571,2550C,5,5.900610123086727e-5
asv_656572,2550C,5,5.900610123086727e-5
asv_656611,2550C,4,4.720488098469382e-5
asv_878,2550C,4,4.720488098469382e-5
asv_656613,2550C,4,4.720488098469382e-5
asv_104397,2550C,4,4.720488098469382e-5
asv_208,2550C,366,0.00431924661009948
asv_656661,2550C,3,3.540366073852036e-5
asv_656662,2550C,3,3.540366073852036e-5
asv_656663,2550C,3,3.540366073852036e-5
asv_6,2550C,8683,0.1024699953975241
asv_1037,2550C,241,0.0028440940793278
asv_340053,2550C,3,3.540366073852036e-5
asv_656692,2550C,2,2.360244049234691e-5
asv_656693,2550C,2,2.360244049234691e-5
asv_656694,2550C,2,2.360244049234691e-5
asv_7951,2550C,49,5.782597920624993e-4
asv_11528,2550C,444,0.00523974178930101
asv_656738,2550C,1,1.1801220246173454e-5
asv_656739,2550C,1,1.1801220246173454e-5
asv_2798,2550C,62,7.316756552627542e-4
asv_79,2550C,76,8.968927387091825e-4
asv_30,2550C,35,4.130427086160709e-4
asv_97,2550C,30,3.540366073852036e-4
asv_33,2550C,9,1.0621098221556108e-4
asv_333,2550C,4,4.720488098469382e-5
asv_2,2550C,6,7.080732147704072e-5
asv_27,2550C,5,5.900610123086727e-5
asv_55524,2550C,35,4.130427086160709e-4
asv_218,2550C,20,2.360244049234691e-4
asv_756,2550C,170,0.00200620744184948
asv_8,2550C,12,1.4161464295408144e-4
asv_71,2550C,5,5.900610123086727e-5
asv_190,2550C,45,5.310549110778054e-4
asv_1,2550C,17,2.0062074418494873e-4
asv_56389,2550C,22,2.59626845415816e-4
asv_26262,2550C,15,1.770183036926018e-4
asv_40,2550C,5,5.900610123086727e-5
asv_512,2550C,97,0.00114471836387882
asv_39,2550C,10,1.1801220246173456e-4
asv_55694,2550C,20,2.360244049234691e-4
asv_8007,2550C,14,1.6521708344642837e-4
asv_5914,2550C,2,2.360244049234691e-5
asv_78,2550C,10,1.1801220246173456e-4
asv_113516,2550C,164,0.00193540012037244
asv_4272,2550C,32,3.7763904787755054e-4
asv_47,2550C,5,5.900610123086727e-5
asv_3,2550C,13,1.534158632002549e-4
asv_587,2550C,147,0.0017347793761874901
asv_938,2550C,16,1.8881952393877527e-4
asv_177,2550C,47,5.546573515701524e-4
asv_75757,2550C,24,2.832292859081629e-4
asv_23270,2550C,15,1.770183036926018e-4
asv_16267,2550C,21,2.4782562516964253e-4
asv_211,2550C,28,3.3043416689285674e-4
asv_26152,2550C,119,0.00140434520929464
asv_28468,2550C,117,0.00138074276880229
asv_1894,2550C,6,7.080732147704072e-5
asv_3436,2550C,6904,0.08147562457958153
asv_57092,2550C,112,0.00132173666757142
asv_71627,2550C,83,9.795012804323967e-4
asv_4,2550C,270,0.00318632946646683
asv_173,2550C,1,1.1801220246173454e-5
asv_381993,2550C,87,0.00102670616141709
asv_68778,2550C,85,0.00100310372092474
asv_193052,2550C,82,9.677000601862232e-4
asv_20674,2550C,80,9.440976196938764e-4
asv_649441,2550C,75,8.85091518463009e-4
asv_13704,2550C,41,4.838500300931116e-4
asv_69519,2550C,71,8.378866374783153e-4
asv_92225,2550C,70,8.260854172321418e-4
asv_57108,2550C,69,8.142841969859683e-4
asv_655538,2550C,69,8.142841969859683e-4
asv_113929,2550C,68,8.024829767397949e-4
asv_2788,2550C,10,1.1801220246173456e-4
asv_1392,2550C,5,5.900610123086727e-5
asv_249,2550C,5586,0.06592161629512491
asv_2765,2550C,4,4.720488098469382e-5
asv_51,2550C,4,4.720488098469382e-5
asv_652,2550C,2952,0.03483720216670404
asv_273063,2550C,56,6.608683337857135e-4
asv_266,2550C,2,2.360244049234691e-5
asv_136,2550C,4,4.720488098469382e-5
asv_20,2550C,4,4.720488098469382e-5
asv_15,2550C,2462,0.02905460424607904
asv_655645,2550C,52,6.136634528010196e-4
asv_113877,2550C,52,6.136634528010196e-4
asv_2173,2550C,10,1.1801220246173456e-4
asv_339545,2550C,50,5.900610123086728e-4
asv_45043,2550C,21,2.4782562516964253e-4
asv_273279,2550C,47,5.546573515701524e-4
asv_200197,2550C,47,5.546573515701524e-4
asv_74073,2550C,13,1.534158632002549e-4
asv_29,2550C,14,1.6521708344642837e-4
asv_113882,2550C,44,5.19253690831632e-4
asv_328496,2550C,44,5.19253690831632e-4
asv_655725,2550C,44,5.19253690831632e-4
asv_650290,2550C,43,5.074524705854585e-4
asv_629535,2550C,42,4.956512503392851e-4
asv_556,2550C,42,4.956512503392851e-4
asv_592812,2550C,8,9.440976196938763e-5
asv_434,2550C,45889,0.5415461958766536
asv_485,2550C,38,4.4844636935459126e-4
asv_84783,2550C,38,4.4844636935459126e-4
asv_57253,2550C,38,4.4844636935459126e-4
asv_321236,2550C,37,4.366451491084178e-4
asv_3794,2550C,1,1.1801220246173454e-5
asv_2957,2550C,4,4.720488098469382e-5
asv_610,2550C,3,3.540366073852036e-5
asv_325152,2550C,33,3.89440268123724e-4
asv_327749,2550C,33,3.89440268123724e-4
asv_346,2550C,102,0.00120372446510969
asv_655863,2550C,31,3.658378276313771e-4
asv_70413,2550C,15,1.770183036926018e-4
asv_7358,2550C,51,6.018622325548461e-4
asv_248878,2550C,30,3.540366073852036e-4
asv_655879,2550C,30,3.540366073852036e-4
asv_629808,2550C,30,3.540366073852036e-4
asv_655897,2550C,29,3.422353871390302e-4
asv_113819,2550C,29,3.422353871390302e-4
asv_649949,2550C,28,3.3043416689285674e-4
asv_121360,2550C,27,3.1863294664668325e-4
asv_655926,2550C,27,3.1863294664668325e-4
asv_649423,2550C,27,3.1863294664668325e-4
asv_22403,2550C,26,3.068317264005098e-4
asv_187320,2550C,26,3.068317264005098e-4
asv_54560,2550C,5930,0.06998123605980859
asv_115882,2550C,25,2.950305061543364e-4
asv_85062,2550C,24,2.832292859081629e-4
asv_655987,2550C,24,2.832292859081629e-4
asv_385700,2550C,23,2.7142806566198945e-4
asv_544031,2550C,23,2.7142806566198945e-4
asv_4237,2550C,4,4.720488098469382e-5
asv_3359,2550C,22,2.59626845415816e-4
asv_231,2550C,6,7.080732147704072e-5
asv_295029,2550C,21,2.4782562516964253e-4
asv_119481,2551A,16,2.6134396132109373e-4
asv_7,2551A,750,0.01225049818692626
asv_76046,2551A,7,1.143379830779785e-4
asv_23,2551A,16,2.6134396132109373e-4
asv_78843,2551A,8,1.3067198066054686e-4
asv_36,2551A,12,1.960079709908203e-4
asv_181,2551A,6,9.800398549541016e-5
asv_56,2551A,1279,0.02089118290810493
asv_95212,2551A,13,2.1234196857338863e-4
asv_81,2551A,4167,0.06806376792656235
asv_4377,2551A,12,1.960079709908203e-4
asv_1304,2551A,4,6.533599033027343e-5
asv_56404,2551A,3,4.9001992747705074e-5
asv_39,2551A,219,0.00357714547058247
asv_726122,2551A,2,3.2667995165136716e-5
asv_726123,2551A,2,3.2667995165136716e-5
asv_2613,2551A,710,0.01159713828362353
asv_726160,2551A,1,1.6333997582568358e-5
asv_726161,2551A,1,1.6333997582568358e-5
asv_27,2551A,1335,0.02180588677272875
asv_53875,2551A,89,0.00145372578484858
asv_138,2551A,16,2.6134396132109373e-4
asv_2987,2551A,8,1.3067198066054686e-4
asv_49,2551A,631,0.01030675247460063
asv_512,2551A,504,0.00823233478161445
asv_117,2551A,47,7.676978863807128e-4
asv_95127,2551A,3,4.9001992747705074e-5
asv_3794,2551A,412,0.00672960700401816
asv_3406,2551A,84,0.00137205579693574
asv_18729,2551A,22,3.593479468165039e-4
asv_72731,2551A,6,9.800398549541016e-5
asv_73224,2551A,129,0.00210708568815131
asv_30,2551A,34,5.553559178073242e-4
asv_72,2551A,10,1.6333997582568358e-4
asv_100,2551A,193,0.0031524615334356902
asv_24053,2551A,5,8.166998791284179e-5
asv_399,2551A,97,0.00158439776550913
asv_175,2551A,20,3.2667995165136716e-4
asv_67,2551A,8,1.3067198066054686e-4
asv_355,2551A,97,0.00158439776550913
asv_5506,2551A,3,4.9001992747705074e-5
asv_6,2551A,4271,0.06976250367514945
asv_21,2551A,46,7.513638887981445e-4
asv_811,2551A,10,1.6333997582568358e-4
asv_132,2551A,3,4.9001992747705074e-5
asv_99,2551A,14,2.28675966155957e-4
asv_1151,2551A,188,0.00307079154552285
asv_55631,2551A,17,2.776779589036621e-4
asv_2,2551A,20,3.2667995165136716e-4
asv_84763,2551A,51,8.330338767109862e-4
asv_249,2551A,82,0.0013393878017706
asv_3293,2551A,30,4.900199274770507e-4
asv_238,2551A,22,3.593479468165039e-4
asv_2330,2551A,142,0.0023194276567247
asv_652845,2551A,11,1.7967397340825194e-4
asv_1,2551A,23,3.7568194439907223e-4
asv_938,2551A,7,1.143379830779785e-4
asv_3415,2551A,10,1.6333997582568358e-4
asv_80,2551A,1523,0.02487667831825161
asv_89937,2551A,136,0.00222142367122929
asv_19524,2551A,10,1.6333997582568358e-4
asv_648,2551A,7,1.143379830779785e-4
asv_25766,2551A,11,1.7967397340825194e-4
asv_60,2551A,25,4.0834993956420895e-4
asv_84813,2551A,33,5.390219202247558e-4
asv_652459,2551A,21,3.430139492339355e-4
asv_51,2551A,396,0.00646826304269707
asv_652808,2551A,52,8.493678742935546e-4
asv_40,2551A,3,4.9001992747705074e-5
asv_1403,2551A,55,8.983698670412596e-4
asv_735,2551A,3,4.9001992747705074e-5
asv_42,2551A,472,0.00770964685897226
asv_728,2551A,14,2.28675966155957e-4
asv_98,2551A,251,0.00409983339322465
asv_656342,2551A,76,0.00124138381627519
asv_3714,2551A,2,3.2667995165136716e-5
asv_1864,2551A,41,6.696939008853026e-4
asv_526,2551A,12,1.960079709908203e-4
asv_50,2551A,16,2.6134396132109373e-4
asv_29400,2551A,6,9.800398549541016e-5
asv_3,2551A,26057,0.4256149750089837
asv_25,2551A,164,0.00267877560354121
asv_36205,2551A,16,2.6134396132109373e-4
asv_3000,2551A,77,0.00125771781385776
asv_71,2551A,127,0.00207441769298618
asv_775,2551A,1,1.6333997582568358e-5
asv_2632,2551A,19,3.103459540687988e-4
asv_298,2551A,12,1.960079709908203e-4
asv_629463,2551A,28,4.57351932311914e-4
asv_159,2551A,41,6.696939008853026e-4
asv_1970,2551A,15,2.4500996373852537e-4
asv_63,2551A,566,0.00924504263173369
asv_352,2551A,23,3.7568194439907223e-4
asv_24,2551A,134,0.00218875567606416
asv_891,2551A,11,1.7967397340825194e-4
asv_46194,2551A,13,2.1234196857338863e-4
asv_94767,2551A,3,4.9001992747705074e-5
asv_54,2551A,1376,0.02247558067361406
asv_190,2551A,16,2.6134396132109373e-4
asv_55,2551A,116,0.00189474371957792
asv_1003,2551A,5,8.166998791284179e-5
asv_160,2551A,28,4.57351932311914e-4
asv_2765,2551A,25,4.0834993956420895e-4
asv_856,2551A,15,2.4500996373852537e-4
asv_12380,2551A,3,4.9001992747705074e-5
asv_346,2551A,18,2.9401195648623044e-4
asv_112746,2551A,3,4.9001992747705074e-5
asv_123,2551A,14,2.28675966155957e-4
asv_322,2551A,15,2.4500996373852537e-4
asv_1850,2551A,25,4.0834993956420895e-4
asv_725279,2551A,15,2.4500996373852537e-4
asv_4,2551A,6090,0.0994740452778413
asv_8520,2551A,2,3.2667995165136716e-5
asv_93691,2551A,1,1.6333997582568358e-5
asv_2914,2551A,5,8.166998791284179e-5
asv_44,2551A,6,9.800398549541016e-5
asv_43,2551A,47,7.676978863807128e-4
asv_251030,2551A,20,3.2667995165136716e-4
asv_474,2551A,5,8.166998791284179e-5
asv_2525,2551A,9,1.4700597824311522e-4
asv_725346,2551A,12,1.960079709908203e-4
asv_69,2551A,3140,0.05128875240926464
asv_88,2551A,79,0.0012903858090229
asv_35,2551A,40,6.533599033027343e-4
asv_338,2551A,9,1.4700597824311522e-4
asv_24124,2551A,10,1.6333997582568358e-4
asv_153,2551A,10,1.6333997582568358e-4
asv_150,2551A,57,9.310378622063964e-4
asv_313,2551A,48,7.840318839632812e-4
asv_8,2551A,66,0.00107804384044951
asv_16,2551A,6,9.800398549541016e-5
asv_121,2551A,5,8.166998791284179e-5
asv_47,2551A,2156,0.03521609878801738
asv_275,2551A,2,3.2667995165136716e-5
asv_394,2551A,138,0.00225409166639443
asv_5382,2551A,6,9.800398549541016e-5
asv_5914,2551A,118,0.00192741171474306
asv_1772,2551A,15,2.4500996373852537e-4
asv_33,2551A,16,2.6134396132109373e-4
asv_104180,2551A,1,1.6333997582568358e-5
asv_583,2551A,175,0.00285844957694946
asv_725632,2551A,13,2.1234196857338863e-4
asv_171,2551A,810,0.01323053804188036
asv_2486,2551A,7,1.143379830779785e-4
asv_18797,2551A,11,1.7967397340825194e-4
asv_18709,2551A,11,1.7967397340825194e-4
asv_388417,2551A,2,3.2667995165136716e-5
asv_119481,2551B,15,2.5762572135201977e-4
asv_7,2551B,152,0.00261060730970046
asv_62576,2551B,11,1.889255289914812e-4
asv_33002,2551B,9,1.5457543281121187e-4
asv_23,2551B,13,2.232756251717505e-4
asv_6064,2551B,7,1.2022533663094256e-4
asv_181,2551B,18,3.0915086562242374e-4
asv_56,2551B,609,0.010459604286892
asv_321,2551B,14,2.4045067326188512e-4
asv_597343,2551B,6,1.0305028854080792e-4
asv_725977,2551B,5,8.587524045067326e-5
asv_81,2551B,1606,0.02758312723275625
asv_655193,2551B,220,0.00377851057982962
asv_3011,2551B,2,3.43500961802693e-5
asv_5515,2551B,1,1.717504809013465e-5
asv_1304,2551B,169,0.00290258312723275
asv_39,2551B,217,0.00372698543555921
asv_726124,2551B,2,3.43500961802693e-5
asv_1773,2551B,2,3.43500961802693e-5
asv_2613,2551B,130,0.0022327562517175
asv_726162,2551B,1,1.717504809013465e-5
asv_703725,2551B,1,1.717504809013465e-5
asv_133,2551B,28,4.809013465237703e-4
asv_27,2551B,646,0.01109508106622698
asv_53875,2551B,20,3.4350096180269305e-4
asv_138,2551B,42,7.213520197856554e-4
asv_49,2551B,270,0.00463726298433635
asv_13,2551B,315,0.00541014014839241
asv_1037,2551B,281,0.00482618851332783
asv_512,2551B,35,6.011266831547128e-4
asv_117,2551B,147,0.00252473206924979
asv_4481,2551B,1,1.717504809013465e-5
asv_95127,2551B,4,6.87001923605386e-5
asv_3794,2551B,63,0.00108202802967848
asv_3406,2551B,184,0.00316020884858477
asv_18729,2551B,66,0.00113355317394888
asv_368,2551B,15,2.5762572135201977e-4
asv_73224,2551B,20,3.4350096180269305e-4
asv_31,2551B,243,0.00417353668590272
asv_100,2551B,83,0.00142552899148117
asv_210,2551B,50,8.587524045067326e-4
asv_391,2551B,5,8.587524045067326e-5
asv_399,2551B,64,0.00109920307776861
asv_175,2551B,20,3.4350096180269305e-4
asv_67,2551B,5,8.587524045067326e-5
asv_355,2551B,13,2.232756251717505e-4
asv_5506,2551B,2,3.43500961802693e-5
asv_6,2551B,1906,0.03273564165979665
asv_703,2551B,56,9.618026930475406e-4
asv_21,2551B,1568,0.02693047540533113
asv_581,2551B,13,2.232756251717505e-4
asv_434,2551B,5,8.587524045067326e-5
asv_99,2551B,191,0.00328043418521571
asv_1151,2551B,51,8.759274525968673e-4
asv_2,2551B,899,0.01544036823303105
asv_149,2551B,38,6.526518274251168e-4
asv_84763,2551B,7,1.2022533663094256e-4
asv_92,2551B,141,0.00242168178070898
asv_249,2551B,491,0.00843294861225611
asv_3293,2551B,10,1.7175048090134652e-4
asv_2330,2551B,38,6.526518274251168e-4
asv_652845,2551B,4,6.87001923605386e-5
asv_1,2551B,14,2.4045067326188512e-4
asv_80,2551B,583,0.0100130530365485
asv_89937,2551B,30,5.152514427040395e-4
asv_60,2551B,246,0.00422506183017312
asv_51,2551B,2066,0.03548364935421819
asv_6365,2551B,143,0.00245603187688925
asv_652808,2551B,21,3.606760098928277e-4
asv_40,2551B,15,2.5762572135201977e-4
asv_1403,2551B,33,5.667765869744435e-4
asv_42,2551B,2066,0.03548364935421819
asv_535,2551B,64,0.00109920307776861
asv_98,2551B,42,7.213520197856554e-4
asv_202,2551B,38,6.526518274251168e-4
asv_656342,2551B,20,3.4350096180269305e-4
asv_8179,2551B,5,8.587524045067326e-5
asv_1669,2551B,114,0.00195795548227535
asv_1864,2551B,68,0.00116790327012915
asv_50,2551B,99,0.00170032976092333
asv_141,2551B,69,0.00118507831821929
asv_143,2551B,69,0.00118507831821929
